3350 	 5 	 0.885109 	 0.00310554 	 0.00646707
3350 	 10 	 0.885428 	 0.00293926 	 0.00612081
3350 	 15 	 0.886163 	 0.00262332 	 0.00546288
3350 	 20 	 0.887808 	 0.00208423 	 0.00434026
3350 	 25 	 0.891299 	 0.00138326 	 0.00288055
3350 	 30 	 0.897921 	 0.00105419 	 0.00219528
3350 	 35 	 0.908177 	 0.00108111 	 0.00225134
3350 	 40 	 0.920319 	 0.000952433 	 0.00198337
3350 	 45 	 0.930574 	 0.00088853 	 0.0018503
3350 	 50 	 0.937111 	 0.000776126 	 0.00161623
3350 	 55 	 0.940722 	 0.000629993 	 0.00131192
3350 	 60 	 0.942671 	 0.000563264 	 0.00117296
3350 	 65 	 0.943806 	 0.000538065 	 0.00112048
3350 	 70 	 0.944563 	 0.000512016 	 0.00106624
3350 	 75 	 0.945145 	 0.000479966 	 0.000999495
3350 	 80 	 0.94564 	 0.000448933 	 0.000934872
3350 	 85 	 0.946088 	 0.000425419 	 0.000885904
3350 	 90 	 0.946507 	 0.000412746 	 0.000859515
3350 	 95 	 0.946904 	 0.000411312 	 0.000856529
3350 	 100 	 0.947283 	 0.000419558 	 0.0008737
3350 	 105 	 0.947646 	 0.000435069 	 0.000906
3350 	 110 	 0.947993 	 0.000455408 	 0.000948355
3350 	 115 	 0.948327 	 0.00047854 	 0.000996525
3350 	 120 	 0.948647 	 0.000502934 	 0.00104732
3350 	 125 	 0.948954 	 0.000527509 	 0.0010985
3350 	 130 	 0.949249 	 0.000551537 	 0.00114854
3350 	 135 	 0.949531 	 0.00057454 	 0.00119644
3350 	 140 	 0.949803 	 0.000596224 	 0.0012416
3350 	 145 	 0.950063 	 0.000616418 	 0.00128365
3350 	 150 	 0.950313 	 0.000635036 	 0.00132242
3350 	 155 	 0.950553 	 0.000652054 	 0.00135786
3350 	 160 	 0.950783 	 0.000667487 	 0.00139
3350 	 165 	 0.951004 	 0.000681379 	 0.00141892
3350 	 170 	 0.951216 	 0.000693791 	 0.00144477
3350 	 175 	 0.95142 	 0.000704797 	 0.00146769
3350 	 180 	 0.951615 	 0.000714477 	 0.00148785
3350 	 185 	 0.951803 	 0.000722918 	 0.00150543
3350 	 190 	 0.951982 	 0.000730205 	 0.0015206
3350 	 195 	 0.952155 	 0.000736425 	 0.00153355
3350 	 200 	 0.952321 	 0.000741664 	 0.00154446
3350 	 205 	 0.95248 	 0.000746006 	 0.00155351
3350 	 210 	 0.952632 	 0.000749531 	 0.00156085
3350 	 215 	 0.952779 	 0.000752317 	 0.00156665
3350 	 220 	 0.952919 	 0.000754437 	 0.00157106
3350 	 225 	 0.953054 	 0.000755963 	 0.00157424
3350 	 230 	 0.953184 	 0.00075696 	 0.00157632
3350 	 235 	 0.953308 	 0.000757493 	 0.00157743
3350 	 240 	 0.953427 	 0.00075762 	 0.00157769
3350 	 245 	 0.953541 	 0.000757397 	 0.00157723
3350 	 250 	 0.953651 	 0.000756875 	 0.00157614
3350 	 255 	 0.953756 	 0.000756102 	 0.00157453
3350 	 260 	 0.953858 	 0.000755123 	 0.00157249
3350 	 265 	 0.953955 	 0.000753979 	 0.00157011
3350 	 270 	 0.954048 	 0.000752708 	 0.00156746
3350 	 275 	 0.954137 	 0.000751344 	 0.00156462
3350 	 280 	 0.954223 	 0.000749919 	 0.00156165
3350 	 285 	 0.954305 	 0.000748461 	 0.00155862
3350 	 290 	 0.954384 	 0.000746995 	 0.00155556
3350 	 295 	 0.95446 	 0.000745545 	 0.00155255
3350 	 300 	 0.954533 	 0.000744131 	 0.0015496
3350 	 305 	 0.954603 	 0.000742771 	 0.00154677
3350 	 310 	 0.95467 	 0.00074148 	 0.00154408
3350 	 315 	 0.954734 	 0.000740271 	 0.00154156
3350 	 320 	 0.954796 	 0.000739157 	 0.00153924
3350 	 325 	 0.954855 	 0.000738146 	 0.00153714
3350 	 330 	 0.954912 	 0.000737247 	 0.00153526
3350 	 335 	 0.954966 	 0.000736465 	 0.00153364
3350 	 340 	 0.955019 	 0.000735804 	 0.00153226
3350 	 345 	 0.955069 	 0.000735269 	 0.00153115
3350 	 350 	 0.955117 	 0.000734861 	 0.0015303
3350 	 355 	 0.955163 	 0.00073458 	 0.00152971
3350 	 360 	 0.955208 	 0.000734427 	 0.00152939
3350 	 365 	 0.95525 	 0.0007344 	 0.00152934
3350 	 370 	 0.955291 	 0.000734498 	 0.00152954
3350 	 375 	 0.955331 	 0.000734717 	 0.00153
3350 	 380 	 0.955368 	 0.000735055 	 0.0015307
3350 	 385 	 0.955404 	 0.000735508 	 0.00153164
3350 	 390 	 0.955439 	 0.00073607 	 0.00153282
3350 	 395 	 0.955472 	 0.000736739 	 0.00153421
3350 	 400 	 0.955504 	 0.000737509 	 0.00153581
3350 	 405 	 0.955535 	 0.000738374 	 0.00153761
3350 	 410 	 0.955565 	 0.00073933 	 0.0015396
3350 	 415 	 0.955593 	 0.000740372 	 0.00154177
3350 	 420 	 0.95562 	 0.000741492 	 0.00154411
3350 	 425 	 0.955646 	 0.000742687 	 0.00154659
3350 	 430 	 0.955671 	 0.00074395 	 0.00154922
3350 	 435 	 0.955695 	 0.000745277 	 0.00155199
3350 	 440 	 0.955718 	 0.000746661 	 0.00155487
3350 	 445 	 0.95574 	 0.000748098 	 0.00155786
3350 	 450 	 0.955761 	 0.000749583 	 0.00156095
3350 	 455 	 0.955781 	 0.00075111 	 0.00156413
3350 	 460 	 0.955801 	 0.000752674 	 0.00156739
3350 	 465 	 0.95582 	 0.000754272 	 0.00157072
3350 	 470 	 0.955838 	 0.000755898 	 0.0015741
3350 	 475 	 0.955855 	 0.000757548 	 0.00157754
3350 	 480 	 0.955871 	 0.000759218 	 0.00158102
3350 	 485 	 0.955887 	 0.000760905 	 0.00158453
3350 	 490 	 0.955902 	 0.000762604 	 0.00158807
3350 	 495 	 0.955917 	 0.000764312 	 0.00159163
3350 	 500 	 0.955931 	 0.000766026 	 0.0015952
3350 	 505 	 0.955945 	 0.000767743 	 0.00159877
3350 	 510 	 0.955958 	 0.000769459 	 0.00160234
3350 	 515 	 0.95597 	 0.000771173 	 0.00160591
3350 	 520 	 0.955982 	 0.000772881 	 0.00160947
3350 	 525 	 0.955993 	 0.000774581 	 0.00161301
3350 	 530 	 0.956004 	 0.000776271 	 0.00161653
3350 	 535 	 0.956015 	 0.000777949 	 0.00162002
3350 	 540 	 0.956025 	 0.000779613 	 0.00162349
3350 	 545 	 0.956035 	 0.000781262 	 0.00162692
3350 	 550 	 0.956044 	 0.000782893 	 0.00163032
3350 	 555 	 0.956053 	 0.000784506 	 0.00163368
3350 	 560 	 0.956061 	 0.000786099 	 0.001637
3350 	 565 	 0.95607 	 0.000787672 	 0.00164027
3350 	 570 	 0.956077 	 0.000789222 	 0.0016435
